id,timestamp,algorithm,application,execution_time (s),cpu_usage (%),memory_usage,power_usage (%),timeout (s),packets_sent,packets_received,packets_failed,packet_loss_rate (%),latency_per_test,avg_throughput_kbps,packet_count_requested,power_recorded,memory_recorded,successful_packets (%),cpu_efficiency,throughput_efficiency_kbps,latency_to_throughput_ratio,optimal_algorithm
1631,31/03/2025 15:51,SPHINCS+-128s,Web Browsing,70.16307296,97.1,0.15625,13.8125,60,8,8,0,0,8405.058266,1.202778348,50,TRUE,TRUE,16,0.087078975,0.017142612,6988.035891,
1632,31/03/2025 15:53,SPHINCS+-128s,Web Browsing,70.8909538,97.8,0.20703125,13.8125,60,8,8,0,0,8703.721023,1.731532635,50,TRUE,TRUE,16,0.125359829,0.024425297,5026.59947,
1633,31/03/2025 15:55,SPHINCS+-128s,Web Browsing,70.16563237,98.2,0.1875,13.8125,60,8,8,0,0,8636.551367,2.514808447,50,TRUE,TRUE,16,0.18206758,0.035841029,3434.278017,
1634,31/03/2025 15:56,SPHINCS+-128s,Web Browsing,63.61300501,97.3,0.015625,13.8125,60,7,7,0,0,8871.625672,2.773853003,50,TRUE,TRUE,14,0.200821937,0.043605125,3198.304186,
1635,31/03/2025 15:58,SPHINCS+-128s,Web Browsing,66.22037695,96.6,0.12109375,13.8125,60,7,7,0,0,9199.35807,2.664634862,50,TRUE,TRUE,14,0.192914741,0.040238896,3452.389744,
1636,31/03/2025 15:59,SPHINCS+-128s,Web Browsing,66.06595473,97.3,0.046875,13.8125,60,7,7,0,0,9176.395147,3.367610079,50,TRUE,TRUE,14,0.243808874,0.050973457,2724.89835,
1637,31/03/2025 16:01,SPHINCS+-128s,Web Browsing,65.09203232,97.7,0.015625,13.8125,60,7,7,0,0,9170.933308,3.300135091,50,TRUE,TRUE,14,0.238923807,0.050699525,2778.956938,
1638,31/03/2025 16:02,SPHINCS+-128s,Web Browsing,67.03941168,98.1,0.015625,13.8125,60,7,7,0,0,9387.687887,3.089833574,50,TRUE,TRUE,14,0.223698358,0.046089807,3038.250333,
1639,31/03/2025 16:03,SPHINCS+-128s,VoIP,68.54765024,97.4,0.015625,13.8125,60,7,7,0,0,9420.805327,0.783442245,50,TRUE,TRUE,14,0.056719801,0.011429163,12024.8881,
1640,31/03/2025 16:05,SPHINCS+-128s,VoIP,66.90166841,96.8,0.015625,13.8125,60,7,7,0,0,9419.012787,1.605434551,50,TRUE,TRUE,14,0.116230556,0.023996928,5866.955324,
1641,31/03/2025 16:07,SPHINCS+-128s,VoIP,66.94274913,96.4,0.015625,13.8125,60,7,7,0,0,9300.313768,2.406674018,50,TRUE,TRUE,14,0.174238843,0.035951228,3864.384499,
1642,31/03/2025 16:10,SPHINCS+-128s,VoIP,63.95553493,97.1,0.015625,13.8125,60,7,7,0,0,8934.409119,2.159214994,50,TRUE,TRUE,14,0.156323258,0.03376119,4137.804314,
1643,31/03/2025 16:11,SPHINCS+-128s,VoIP,67.48077521,97.3,0.015625,13.8125,60,7,7,0,0,,2.273795752,50,TRUE,TRUE,14,0.164618697,0.03369546,0,
1644,31/03/2025 16:12,SPHINCS+-128s,VoIP,69.19990194,97.5,0.015625,13.8125,60,7,7,0,0,9617.262278,2.328173458,50,TRUE,TRUE,14,0.168555544,0.033644173,4130.818623,
1645,31/03/2025 16:13,SPHINCS+-128s,VoIP,69.36680564,98.1,0.015625,13.8125,60,7,7,0,0,9574.523232,3.096762176,50,TRUE,TRUE,14,0.224199977,0.044643286,3091.785125,
1646,31/03/2025 16:15,SPHINCS+-128s,VoIP,68.09161316,97.6,0.015625,13.8125,60,7,7,0,0,9667.942208,3.154757099,50,TRUE,TRUE,14,0.228398704,0.046331067,3064.559934,
1647,31/03/2025 16:16,SPHINCS+-128s,VoIP,69.77113769,98.2,0.015625,13.8125,60,7,7,0,0,9577.259829,3.078816071,50,TRUE,TRUE,14,0.222900711,0.044127359,3110.695673,
1648,31/03/2025 16:18,SPHINCS+-128s,VoIP,68.82490219,98.1,0.015625,13.8125,60,7,7,0,0,9611.203411,2.89820608,50,TRUE,TRUE,14,0.209824875,0.042109847,3316.259488,
1649,31/03/2025 16:19,SPHINCS+-128s,VoIP,69.4497851,97.7,0.015625,13.8125,60,7,7,0,0,9619.285493,3.093062127,50,TRUE,TRUE,14,0.2239321,0.04453667,3109.955474,
1650,31/03/2025 16:20,SPHINCS+-128s,VoIP,69.55751268,97.6,0.015625,13.8125,60,7,7,0,0,9574.740887,2.867680892,50,TRUE,TRUE,14,0.207614906,0.041227479,3338.844609,
1651,31/03/2025 16:29,SPHINCS+-128s,VoIP,62.64273468,96.3,0.015625,13.8125,60,7,7,0,0,0,0.857292155,50,TRUE,TRUE,14,0.0620664,0.01368542,0,
1652,31/03/2025 16:30,SPHINCS+-128s,VoIP,66.81941629,96.7,0.046875,13.8125,60,7,7,0,0,9380.568193,1.607410779,50,TRUE,TRUE,14,0.116373631,0.024056043,5835.825114,
1653,31/03/2025 16:32,SPHINCS+-128s,File Transfer,68.03304391,96.3,0.046875,13.8125,60,7,7,0,0,9219.947468,0.789368253,50,TRUE,TRUE,14,0.057148833,0.011602718,11680.15997,
1654,31/03/2025 16:33,SPHINCS+-128s,File Transfer,69.10344402,96.2,0.015625,13.8125,60,7,7,0,0,9462.434483,1.554282157,50,TRUE,TRUE,14,0.112527215,0.022492108,6087.977297,
1655,31/03/2025 16:34,SPHINCS+-128s,File Transfer,69.15529504,94.4,0.015625,13.8125,60,7,7,0,0,9353.926648,2.329675188,50,TRUE,TRUE,14,0.168664267,0.033687589,4015.120517,
1656,31/03/2025 16:40,SPHINCS+-128s,File Transfer,63.40921532,94.9,0.046875,13.8125,60,7,7,0,0,8577.390402,0.846929342,50,TRUE,TRUE,14,0.061316151,0.013356566,10127.634,
1657,31/03/2025 16:41,SPHINCS+-128s,File Transfer,66.55196642,96.3,0.05078125,13.8125,60,7,7,0,0,9266.404561,1.61387042,50,TRUE,TRUE,14,0.116841297,0.024249778,5741.727741,
1658,31/03/2025 16:42,SPHINCS+-128s,File Transfer,68.73741708,96.6,0.015625,13.8125,60,7,7,0,0,9399.811974,2.34383807,50,TRUE,TRUE,14,0.169689634,0.034098431,4010.435744,
1659,31/03/2025 16:44,SPHINCS+-128s,File Transfer,70.08376055,95,0.0625,13.8125,60,7,7,0,0,9411.184088,3.065082386,50,TRUE,TRUE,14,0.221906417,0.043734559,3070.450612,
1660,31/03/2025 16:45,SPHINCS+-128s,File Transfer,71.29097285,96,0.046875,13.8125,60,7,7,0,0,9572.332049,3.120793084,50,TRUE,TRUE,14,0.225939771,0.043775431,3067.275463,
1661,31/03/2025 16:50,SPHINCS+-128s,File Transfer,64.80177734,96.2,0.1875,13.8125,60,7,7,0,0,9034.714924,0.828729199,50,TRUE,TRUE,14,0.059998494,0.01278868,10901.89044,
1662,31/03/2025 16:51,SPHINCS+-128s,File Transfer,66.50702228,96.2,0.015625,13.8125,60,7,7,0,0,9224.322961,1.614961042,50,TRUE,TRUE,14,0.116920256,0.024282564,5711.792868,
1663,31/03/2025 16:53,SPHINCS+-128s,File Transfer,68.90716488,96.2,0.046875,13.8125,60,7,7,0,0,9517.523395,2.338064195,50,TRUE,TRUE,14,0.169271616,0.03393064,4070.685234,
1664,31/03/2025 16:54,SPHINCS+-128s,File Transfer,67.78646822,96.7,0.0625,13.8125,60,7,7,0,0,9386.8006,2.829427171,50,TRUE,TRUE,14,0.204845406,0.041740295,3317.56219,
1665,31/03/2025 16:56,SPHINCS+-128s,File Transfer,72.44854344,96.3,0.015625,13.8125,60,7,7,0,0,9634.736174,2.753247209,50,TRUE,TRUE,14,0.199330115,0.038002796,3499.408314,
1666,31/03/2025 16:57,SPHINCS+-128s,File Transfer,70.90014196,96.6,0.015625,13.8125,60,7,7,0,0,9667.06039,2.81337589,50,TRUE,TRUE,14,0.203683322,0.039680822,3436.106929,
1667,31/03/2025 17:00,SPHINCS+-128s,Video Streaming,62.57279962,79,0.09375,13.8125,60,5,5,0,0,12340.41132,0.61303594,50,TRUE,TRUE,10,0.044382692,0.009797163,20129.9965,
1668,31/03/2025 17:02,SPHINCS+-128s,Video Streaming,67.30378881,75.8,0.0625,13.8125,60,5,5,0,0,12895.72208,1.139887536,50,TRUE,TRUE,10,0.082525794,0.016936454,11313.15298,
1669,31/03/2025 17:03,SPHINCS+-128s,Video Streaming,68.15009684,75.5,0.015625,13.8125,60,5,5,0,0,13370.82737,1.688598114,50,TRUE,TRUE,10,0.122251447,0.024777633,7918.300546,
1670,31/03/2025 17:05,SPHINCS+-128s,Video Streaming,65.13236269,78.2,0.171875,13.8125,60,5,5,0,0,12352.49785,1.7668348,50,TRUE,TRUE,10,0.127915642,0.027126834,6991.314555,
1671,31/03/2025 17:07,SPHINCS+-128s,Video Streaming,68.83195266,74.8,0.046875,13.8125,60,5,5,0,0,0,2.006244842,50,TRUE,TRUE,10,0.145248495,0.029146999,0,
1672,31/03/2025 17:08,SPHINCS+-128s,Video Streaming,65.19556804,78.4,0.015625,13.8125,60,5,5,0,0,12400.2533,2.118146281,50,TRUE,TRUE,10,0.153349957,0.032489115,5854.295054,
1673,31/03/2025 17:09,SPHINCS+-128s,Video Streaming,66.26523937,76.9,0.125,13.8125,60,5,5,0,0,12747.57303,2.315505104,50,TRUE,TRUE,10,0.167638379,0.034942983,5505.309836,
1674,31/03/2025 17:11,SPHINCS+-128s,Video Streaming,66.91459631,76.4,0.046875,13.8125,60,5,5,0,0,12693.19016,2.063731347,50,TRUE,TRUE,10,0.149410414,0.030841273,6150.602006,
1675,31/03/2025 17:12,SPHINCS+-128s,Video Streaming,66.71485201,76.5,0.03125,13.8125,60,5,5,0,0,12890.50936,2.06991016,50,TRUE,TRUE,10,0.149857749,0.031026227,6227.569489,
1676,31/03/2025 17:14,SPHINCS+-128s,Video Streaming,66.60204469,77.4,0.078125,13.8125,60,5,5,0,0,12983.56877,2.188605855,50,TRUE,TRUE,10,0.158451103,0.032860941,5932.346721,
1677,31/03/2025 17:15,SPHINCS+-128s,Video Streaming,73.35809569,70.2,0.03125,13.8125,60,5,5,0,0,12730.97601,2.09162327,50,TRUE,TRUE,10,0.151429739,0.028512508,6086.648675,
1678,31/03/2025 17:16,SPHINCS+-128s,Video Streaming,64.98693996,78.6,0.03125,13.8125,60,5,5,0,0,12705.13852,2.47910388,50,TRUE,TRUE,10,0.179482634,0.038147724,5124.891548,
1679,31/03/2025 17:19,SPHINCS+-128s,Video Streaming,66.64243156,76.6,0.1875,13.8125,60,5,5,0,0,12708.04384,1.726799613,50,TRUE,TRUE,10,0.125017167,0.025911414,7359.304314,
1680,31/03/2025 17:20,SPHINCS+-128s,Video Streaming,67.16982826,76.7,0.109375,13.8125,60,5,5,0,0,13680.90831,1.484809141,50,TRUE,TRUE,10,0.107497494,0.022105299,9213.91708,
1681,31/03/2025 17:22,SPHINCS+-128s,Video Streaming,65.65572204,77.6,0.140625,13.8125,60,5,5,0,0,0,1.752750886,50,TRUE,TRUE,10,0.126895992,0.026696087,0,
1682,31/03/2025 17:23,SPHINCS+-128s,Video Streaming,69.231113,74.4,0.125,13.8125,60,5,5,0,0,13301.64403,1.994677595,50,TRUE,TRUE,10,0.144411048,0.028811867,6668.568424,
